fill	x	ymin	ymax	showSelectedlegendfill	PANEL	group	colour
#8DD3C7	1460480400	4.25	6	Wunderground	2	1	#8DD3C7
#8DD3C7	1460566800	7.25	9	Wunderground	2	1	#8DD3C7
#8DD3C7	1460653200	11.3333333333333	13	Wunderground	2	1	#8DD3C7
#8DD3C7	1460739600	13	15	Wunderground	2	1	#8DD3C7
#8DD3C7	1460826000	19.4444444444444	22	Wunderground	2	1	#8DD3C7
#8DD3C7	1460912400	9	13	Wunderground	2	1	#8DD3C7
#8DD3C7	1460998800	12	14	Wunderground	2	1	#8DD3C7
#8DD3C7	1461085200	10	12	Wunderground	2	1	#8DD3C7
#8DD3C7	1461171600	19	21	Wunderground	2	1	#8DD3C7
#8DD3C7	1461258000	15	17	Wunderground	2	1	#8DD3C7
#8DD3C7	1461344400	10	12	Wunderground	2	1	#8DD3C7
#8DD3C7	1461430800	8.47222222222222	11	Wunderground	2	1	#8DD3C7
#8DD3C7	1461517200	7.36111111111111	10	Wunderground	2	1	#8DD3C7
#8DD3C7	1461603600	6	8	Wunderground	2	1	#8DD3C7
#8DD3C7	1461690000	5.55555555555556	7	Wunderground	2	1	#8DD3C7
#8DD3C7	1461776400	5.55555555555556	6	Wunderground	2	1	#8DD3C7
#8DD3C7	1461862800	9.44444444444444	11	Wunderground	2	1	#8DD3C7
#8DD3C7	1461949200	12.9444444444444	15	Wunderground	2	1	#8DD3C7
#8DD3C7	1462035600	9	10	Wunderground	2	1	#8DD3C7
#8DD3C7	1462122000	8	8	Wunderground	2	1	#8DD3C7
#8DD3C7	1462208400	11	13	Wunderground	2	1	#8DD3C7
#8DD3C7	1462294800	12.0555555555556	14	Wunderground	2	1	#8DD3C7
#8DD3C7	1462381200	15.4166666666667	17	Wunderground	2	1	#8DD3C7
#8DD3C7	1462467600	18.4722222222222	21	Wunderground	2	1	#8DD3C7
#8DD3C7	1462554000	19	22	Wunderground	2	1	#8DD3C7
#8DD3C7	1462640400	12	15	Wunderground	2	1	#8DD3C7
#8DD3C7	1462726800	9	11	Wunderground	2	1	#8DD3C7
#8DD3C7	1462813200	17	19	Wunderground	2	1	#8DD3C7
#8DD3C7	1462899600	18.25	21	Wunderground	2	1	#8DD3C7
#8DD3C7	1462986000	23.0833333333333	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1463072400	18.3333333333333	21	Wunderground	2	1	#8DD3C7
#8DD3C7	1463158800	18	21	Wunderground	2	1	#8DD3C7
#8DD3C7	1463245200	8.16666666666667	10	Wunderground	2	1	#8DD3C7
#8DD3C7	1463331600	8	9	Wunderground	2	1	#8DD3C7
#8DD3C7	1463418000	11	14.4444444444444	Wunderground	2	1	#8DD3C7
#8DD3C7	1463504400	15.6666666666667	17	Wunderground	2	1	#8DD3C7
#8DD3C7	1463590800	16.0555555555556	19	Wunderground	2	1	#8DD3C7
#8DD3C7	1463677200	22	23	Wunderground	2	1	#8DD3C7
#8DD3C7	1463763600	23	24	Wunderground	2	1	#8DD3C7
#8DD3C7	1463850000	23.0833333333333	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1463936400	24.25	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1464022800	27.3611111111111	29	Wunderground	2	1	#8DD3C7
#8DD3C7	1464109200	23	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1464195600	22.9444444444445	24	Wunderground	2	1	#8DD3C7
#8DD3C7	1464282000	25	32	Wunderground	2	1	#8DD3C7
#8DD3C7	1464368400	26.25	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1464454800	23	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1464541200	27	29	Wunderground	2	1	#8DD3C7
#8DD3C7	1464627600	23	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1464714000	23	24	Wunderground	2	1	#8DD3C7
#8DD3C7	1464800400	21.6666666666667	22	Wunderground	2	1	#8DD3C7
#8DD3C7	1464886800	24.25	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1464973200	24	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1465059600	18	21	Wunderground	2	1	#8DD3C7
#8DD3C7	1465146000	20.8888888888889	23	Wunderground	2	1	#8DD3C7
#8DD3C7	1465232400	19.25	22	Wunderground	2	1	#8DD3C7
#8DD3C7	1465318800	13	14	Wunderground	2	1	#8DD3C7
#8DD3C7	1465405200	12.7777777777778	14	Wunderground	2	1	#8DD3C7
#8DD3C7	1465491600	17.2222222222222	20	Wunderground	2	1	#8DD3C7
#8DD3C7	1465578000	15.1388888888889	16.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1465664400	14	16	Wunderground	2	1	#8DD3C7
#8DD3C7	1465750800	18.6666666666667	21	Wunderground	2	1	#8DD3C7
#8DD3C7	1465837200	22	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1465923600	25	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1466010000	24.5833333333333	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1466096400	26.0833333333333	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1466182800	28	30	Wunderground	2	1	#8DD3C7
#8DD3C7	1466269200	29	31	Wunderground	2	1	#8DD3C7
#8DD3C7	1466355600	29.5	32.2222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1466442000	23	24	Wunderground	2	1	#8DD3C7
#8DD3C7	1466528400	19.25	22	Wunderground	2	1	#8DD3C7
#8DD3C7	1466614800	22.2222222222222	24	Wunderground	2	1	#8DD3C7
#8DD3C7	1466701200	24	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1466787600	28.2222222222222	30	Wunderground	2	1	#8DD3C7
#8DD3C7	1466874000	30.25	32.2222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1466960400	25	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1467046800	24.75	27.2222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1467133200	21	23	Wunderground	2	1	#8DD3C7
#8DD3C7	1467219600	26	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1467306000	25.5	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1467392400	18	20	Wunderground	2	1	#8DD3C7
#8DD3C7	1467478800	24.8611111111111	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1467565200	27	29	Wunderground	2	1	#8DD3C7
#8DD3C7	1467651600	28.5	30	Wunderground	2	1	#8DD3C7
#8DD3C7	1467738000	28.5	31	Wunderground	2	1	#8DD3C7
#8DD3C7	1467824400	22.1111111111111	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1467910800	21.1111111111111	22.2222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1467997200	18	20	Wunderground	2	1	#8DD3C7
#8DD3C7	1468083600	17.2222222222222	19	Wunderground	2	1	#8DD3C7
#8DD3C7	1468170000	25	27.2222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1468256400	26.8472222222222	29.4444444444444	Wunderground	2	1	#8DD3C7
#8DD3C7	1468342800	31	33	Wunderground	2	1	#8DD3C7
#8DD3C7	1468429200	26.8333333333333	28.3333333333333	Wunderground	2	1	#8DD3C7
#8DD3C7	1468515600	25.75	29	Wunderground	2	1	#8DD3C7
#8DD3C7	1468602000	22.7777777777778	24	Wunderground	2	1	#8DD3C7
#8DD3C7	1468688400	25	26.6666666666667	Wunderground	2	1	#8DD3C7
#8DD3C7	1468774800	26	29	Wunderground	2	1	#8DD3C7
#8DD3C7	1468861200	21.0555555555556	23.3333333333333	Wunderground	2	1	#8DD3C7
#8DD3C7	1468947600	25	26.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1469034000	28.2222222222222	30.5555555555556	Wunderground	2	1	#8DD3C7
#8DD3C7	1469120400	29	33	Wunderground	2	1	#8DD3C7
#8DD3C7	1469206800	22.3611111111111	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1469293200	23.5	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1469379600	24	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1469466000	26	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1469552400	28	30	Wunderground	2	1	#8DD3C7
#8DD3C7	1469638800	26.0277777777778	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1469725200	25	26.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1469811600	24.1111111111111	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1469898000	27	28.3333333333333	Wunderground	2	1	#8DD3C7
#8DD3C7	1469984400	25	26.6666666666667	Wunderground	2	1	#8DD3C7
#8DD3C7	1470070800	27	29.4444444444444	Wunderground	2	1	#8DD3C7
#8DD3C7	1470157200	28	30	Wunderground	2	1	#8DD3C7
#8DD3C7	1470243600	29.25	32	Wunderground	2	1	#8DD3C7
#8DD3C7	1470330000	31	34	Wunderground	2	1	#8DD3C7
#8DD3C7	1470416400	26.0277777777778	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1470502800	24	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1470589200	27	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1470675600	26.75	29	Wunderground	2	1	#8DD3C7
#8DD3C7	1470762000	30	32	Wunderground	2	1	#8DD3C7
#8DD3C7	1470848400	29	31.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1470934800	22	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1471021200	20	20.5555555555556	Wunderground	2	1	#8DD3C7
#8DD3C7	1471107600	22	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1471194000	25.1388888888889	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1471280400	20	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1471366800	24.75	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1471453200	26	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1471539600	26	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1471626000	27.25	29	Wunderground	2	1	#8DD3C7
#8DD3C7	1471712400	24	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1471798800	20	22	Wunderground	2	1	#8DD3C7
#8DD3C7	1471885200	24	26.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1471971600	27	28.3333333333333	Wunderground	2	1	#8DD3C7
#8DD3C7	1472058000	25	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1472144400	26	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1472230800	23.25	26.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1472317200	26	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1472403600	23.2222222222222	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1472490000	24	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1472576400	22	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1472662800	21	23	Wunderground	2	1	#8DD3C7
#8DD3C7	1472749200	20	21.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1472835600	21	22	Wunderground	2	1	#8DD3C7
#8DD3C7	1472922000	23	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1473008400	25	26.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1473094800	25	28	Wunderground	2	1	#8DD3C7
#8DD3C7	1473181200	28	29	Wunderground	2	1	#8DD3C7
#8DD3C7	1473267600	24.4444444444444	25.5555555555556	Wunderground	2	1	#8DD3C7
#8DD3C7	1473354000	25.25	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1473440400	25	27	Wunderground	2	1	#8DD3C7
#8DD3C7	1473526800	23	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1473613200	21	23	Wunderground	2	1	#8DD3C7
#8DD3C7	1473699600	24	26.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1473786000	20.6666666666667	21.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1473872400	16	17	Wunderground	2	1	#8DD3C7
#8DD3C7	1473958800	19	20.5555555555556	Wunderground	2	1	#8DD3C7
#8DD3C7	1474045200	21.1666666666667	24	Wunderground	2	1	#8DD3C7
#8DD3C7	1474131600	24	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1474218000	24	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1474304400	23.5	26.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1474390800	23.25	26	Wunderground	2	1	#8DD3C7
#8DD3C7	1474477200	18.3333333333333	22.2222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1474563600	16	17.2222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1474650000	16	18	Wunderground	2	1	#8DD3C7
#8DD3C7	1474736400	14.25	17	Wunderground	2	1	#8DD3C7
#8DD3C7	1474822800	17	18	Wunderground	2	1	#8DD3C7
#8DD3C7	1474909200	18	21	Wunderground	2	1	#8DD3C7
#8DD3C7	1474995600	16.5	20	Wunderground	2	1	#8DD3C7
#8DD3C7	1475082000	15	18	Wunderground	2	1	#8DD3C7
#8DD3C7	1475168400	16	18	Wunderground	2	1	#8DD3C7
#8DD3C7	1475254800	15.8888888888889	18	Wunderground	2	1	#8DD3C7
#8DD3C7	1475341200	15	16	Wunderground	2	1	#8DD3C7
#8DD3C7	1475427600	16.8333333333333	19	Wunderground	2	1	#8DD3C7
#8DD3C7	1475514000	17	19	Wunderground	2	1	#8DD3C7
#8DD3C7	1475600400	17.75	20	Wunderground	2	1	#8DD3C7
#8DD3C7	1475686800	20.25	23	Wunderground	2	1	#8DD3C7
#8DD3C7	1475773200	21.25	25	Wunderground	2	1	#8DD3C7
#8DD3C7	1475859600	17	18	Wunderground	2	1	#8DD3C7
#8DD3C7	1475946000	12	13	Wunderground	2	1	#8DD3C7
#8DD3C7	1476032400	9.25	12	Wunderground	2	1	#8DD3C7
#8DD3C7	1476118800	14	16.6666666666667	Wunderground	2	1	#8DD3C7
#8DD3C7	1476205200	17.25	20	Wunderground	2	1	#8DD3C7
#8DD3C7	1476291600	13	14	Wunderground	2	1	#8DD3C7
#8DD3C7	1476378000	9	11	Wunderground	2	1	#8DD3C7
#8DD3C7	1476464400	13.25	16	Wunderground	2	1	#8DD3C7
#8DD3C7	1476550800	16	18	Wunderground	2	1	#8DD3C7
#8DD3C7	1476637200	14	16	Wunderground	2	1	#8DD3C7
#8DD3C7	1476723600	21.0277777777778	24.4444444444444	Wunderground	2	1	#8DD3C7
#8DD3C7	1476810000	15.25	19	Wunderground	2	1	#8DD3C7
#8DD3C7	1476896400	11	12.2222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1476982800	10	11	Wunderground	2	1	#8DD3C7
#8DD3C7	1477069200	8	8	Wunderground	2	1	#8DD3C7
#8DD3C7	1477155600	8.33333333333333	10	Wunderground	2	1	#8DD3C7
#8DD3C7	1477242000	6	7	Wunderground	2	1	#8DD3C7
#8DD3C7	1477328400	6	7	Wunderground	2	1	#8DD3C7
#8DD3C7	1477414800	3	3.33333333333333	Wunderground	2	1	#8DD3C7
#8DD3C7	1477501200	3.22222222222222	6	Wunderground	2	1	#8DD3C7
#8DD3C7	1477587600	5	5	Wunderground	2	1	#8DD3C7
#8DD3C7	1477674000	6	7.22222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1477760400	6	7	Wunderground	2	1	#8DD3C7
#8DD3C7	1477846800	4	4	Wunderground	2	1	#8DD3C7
#8DD3C7	1477933200	9.25	11.1111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1478019600	13	15	Wunderground	2	1	#8DD3C7
#8DD3C7	1478106000	9	12	Wunderground	2	1	#8DD3C7
#8DD3C7	1478192400	5	8	Wunderground	2	1	#8DD3C7
#8DD3C7	1478278800	7	8.33333333333333	Wunderground	2	1	#8DD3C7
#8DD3C7	1478365200	6.11111111111111	8	Wunderground	2	1	#8DD3C7
#8DD3C7	1478451600	8	11	Wunderground	2	1	#8DD3C7
#8DD3C7	1478538000	12	15	Wunderground	2	1	#8DD3C7
#8DD3C7	1478624400	9	10	Wunderground	2	1	#8DD3C7
#8DD3C7	1478710800	11	12.2222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1478797200	8	12	Wunderground	2	1	#8DD3C7
#8DD3C7	1478883600	5	7.22222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1478970000	9.25	11	Wunderground	2	1	#8DD3C7
#8DD3C7	1479056400	10.6666666666667	13	Wunderground	2	1	#8DD3C7
#8DD3C7	1479142800	9	12	Wunderground	2	1	#8DD3C7
#8DD3C7	1479229200	7.22222222222222	8	Wunderground	2	1	#8DD3C7
#8DD3C7	1479315600	7.19444444444445	10	Wunderground	2	1	#8DD3C7
#8DD3C7	1479402000	5	8	Wunderground	2	1	#8DD3C7
#8DD3C7	1479488400	7.25	9	Wunderground	2	1	#8DD3C7
#8DD3C7	1479574800	3.33333333333333	7	Wunderground	2	1	#8DD3C7
#8DD3C7	1479661200	-1	0	Wunderground	2	1	#8DD3C7
#8DD3C7	1479747600	0	0	Wunderground	2	1	#8DD3C7
#8DD3C7	1479834000	-1	0	Wunderground	2	1	#8DD3C7
#8DD3C7	1479920400	0	0.555555555555556	Wunderground	2	1	#8DD3C7
#8DD3C7	1480006800	0.999999999999998	1.11111111111111	Wunderground	2	1	#8DD3C7
#8DD3C7	1480093200	2	2.22222222222222	Wunderground	2	1	#8DD3C7
#8DD3C7	1480179600	0.999999999999998	2	Wunderground	2	1	#8DD3C7
#8DD3C7	1480266000	-1	0	Wunderground	2	1	#8DD3C7
#8DD3C7	1480352400	1.91666666666667	2	Wunderground	2	1	#8DD3C7
#8DD3C7	1480438800	4.75	8.33333333333333	Wunderground	2	1	#8DD3C7
#8DD3C7	1480525200	7.77777777777778	9	Wunderground	2	1	#8DD3C7
#8DD3C7	1480611600	5	6	Wunderground	2	1	#8DD3C7
#8DD3C7	1480698000	2	3.33333333333333	Wunderground	2	1	#8DD3C7
#8DD3C7	1480784400	0	0.999999999999998	Wunderground	2	1	#8DD3C7
